tstamp	latitude	longitude	speed	trip_id
2023-01-18 00:38:42	45.527583	-122.675328	0	239827433
2023-01-18 00:39:02	45.527583	-122.675328	0	239827433
2023-01-18 00:39:12	45.527583	-122.675328	0	239827433
2023-01-18 00:39:22	45.527583	-122.675328	0	239827433
2023-01-18 00:39:27	45.527583	-122.675328	0	239827433
2023-01-18 00:39:37	45.527583	-122.675328	0	239827433
2023-01-18 00:39:47	45.527583	-122.675328	0	239827433
2023-01-18 00:40:02	45.527583	-122.675328	0	239827433
2023-01-18 00:40:07	45.527583	-122.675328	0	239827433
2023-01-18 00:40:12	45.527583	-122.675328	0	239827433
2023-01-18 00:40:17	45.527583	-122.675328	0	239827433
2023-01-18 00:40:22	45.527583	-122.675328	0	239827433
2023-01-18 00:40:27	45.527583	-122.675328	0	239827433
2023-01-18 00:40:42	45.527583	-122.675328	0	239827433
2023-01-18 00:40:57	45.527583	-122.675328	0	239827433
2023-01-18 00:41:17	45.527583	-122.675328	0	239827433
2023-01-18 00:41:27	45.527583	-122.675328	0	239827433
2023-01-18 00:41:32	45.527583	-122.675328	0	239827433
2023-01-18 00:41:37	45.527583	-122.675328	0	239827433
2023-01-18 00:41:42	45.527583	-122.675328	0	239827433
2023-01-18 00:41:52	45.527583	-122.675328	0	239827433
2023-01-18 00:41:57	45.527583	-122.675328	0	239827433
2023-01-18 00:42:02	45.527583	-122.675328	0	239827433
2023-01-18 00:16:33	45.555995	-122.697605	3.14	239827433
2023-01-18 00:16:38	45.555947	-122.696303	20.2	239827433
2023-01-18 00:16:43	45.555947	-122.695052	19.4	239827433
2023-01-18 00:16:48	45.555943	-122.693952	17.2	239827433
2023-01-18 00:16:58	45.55536	-122.692675	12.7	239827433
2023-01-18 00:17:08	45.554167	-122.691983	14.3	239827433
2023-01-18 00:17:18	45.55264	-122.690718	19.4	239827433
2023-01-18 00:17:33	45.550293	-122.687985	22.27	239827433
2023-01-18 00:17:43	45.54881	-122.685973	22.5	239827433
2023-01-18 00:17:58	45.546618	-122.68299	22.2	239827433
2023-01-18 00:18:08	45.545442	-122.680558	23.2	239827433
2023-01-18 00:18:18	45.544728	-122.67782	22.7	239827433
2023-01-18 00:18:33	45.543088	-122.674443	21.8	239827433
2023-01-18 00:18:43	45.541347	-122.672422	24.8	239827433
2023-01-18 00:18:48	45.540338	-122.671478	26.6	239827433
2023-01-18 00:18:53	45.539282	-122.670587	27	239827433
2023-01-18 00:19:08	45.536463	-122.668498	23.4	239827433
2023-01-18 00:19:13	45.535798	-122.668127	15.8	239827433
2023-01-18 00:19:23	45.53529	-122.66795	5.8	239827433
2023-01-18 00:19:43	45.534198	-122.67	10.05	239827433
2023-01-18 00:20:03	45.532277	-122.673402	16.85	239827433
2023-01-18 00:20:13	45.531347	-122.675088	16.5	239827433
2023-01-18 00:20:23	45.530468	-122.67667	15.6	239827433
2023-01-18 00:20:58	45.528012	-122.676732	10.31	239827433
2023-01-18 00:21:11	45.528053	-122.675892	5	239827433
2023-01-18 00:21:12	45.528053	-122.675892	0	239827433
2023-01-18 00:21:18	45.528048	-122.675638	3.17	239827433
2023-01-18 00:21:33	45.527675	-122.675258	3.4	239827433
2023-01-18 00:21:41	45.527583	-122.675328	1.25	239827433
2023-01-18 00:21:48	45.527583	-122.675328	0	239827433
2023-01-18 00:22:13	45.527583	-122.675328	0	239827433
2023-01-18 00:22:18	45.527583	-122.675328	0	239827433
2023-01-18 00:22:28	45.527583	-122.675328	0	239827433
2023-01-18 00:23:08	45.527583	-122.675328	0	239827433
2023-01-18 00:23:28	45.527583	-122.675328	0	239827433
2023-01-18 00:23:33	45.527583	-122.675328	0	239827433
2023-01-18 00:23:38	45.527583	-122.675328	0	239827433
2023-01-18 00:23:53	45.527583	-122.675328	0	239827433
2023-01-18 00:24:08	45.527583	-122.675328	0	239827433
2023-01-18 00:24:33	45.527583	-122.675328	0	239827433
2023-01-18 00:24:38	45.527583	-122.675328	0	239827433
2023-01-18 00:24:43	45.527583	-122.675328	0	239827433
2023-01-18 00:24:48	45.527583	-122.675328	0	239827433
2023-01-18 00:24:53	45.527583	-122.675328	0	239827433
2023-01-18 00:25:18	45.527583	-122.675328	0	239827433
2023-01-18 00:25:28	45.527583	-122.675328	0	239827433
2023-01-18 00:25:48	45.527583	-122.675328	0	239827433
2023-01-18 00:25:58	45.527583	-122.675328	0	239827433
2023-01-18 00:26:08	45.527583	-122.675328	0	239827433
2023-01-18 00:26:18	45.527583	-122.675328	0	239827433
2023-01-18 00:27:03	45.527583	-122.675328	0	239827433
2023-01-18 00:27:08	45.527583	-122.675328	0	239827433
2023-01-18 00:27:18	45.527583	-122.675328	0	239827433
2023-01-18 00:27:23	45.527583	-122.675328	0	239827433
2023-01-18 00:27:28	45.527583	-122.675328	0	239827433
2023-01-18 00:27:43	45.527583	-122.675328	0	239827433
